what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261034343
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1279261037673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261043733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261153135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261153156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261156033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261156113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261170938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261170953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261172328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261172363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261173608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261173627
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261174663
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261174708
closed,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261174708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261179084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261179168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261181035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261189382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1279261190817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261192851
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261204208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261204241
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261204251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261208101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261224611
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1279261238912
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261239930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261295274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261347493
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1279261347513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261354819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261365154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1279261365162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261365845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261380011
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261380018
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261380068
closed,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261380068
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1279261382022
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261382642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1279261384450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261402097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261448416
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1279261451541
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1279261451571
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1279261451610
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1279261455086
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261455398
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261455446
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261457313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1279261467498
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261468332
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1279261471958
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1279261473082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1279261478453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261480176
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261489569
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261490166
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1279261492994
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279261492994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279261501439
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279262092331
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1279262097278
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279262097515
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1279262097574
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279262098942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279262102745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1279262108379
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1279262110091
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1279262114489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1279262116809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1279262120906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1279262121682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1279262123236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279262126160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1279262132411
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1279262133910
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1279262135571
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1279262138224
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1279262138491
